URL Source,Article,Summary
https://www.bbc.com/bengali/news-49704424,সমুদ্রে ভাসমান অভিবাসীদের উদ্ধার করে আনা জাহাজটিকে বন্দরে ভিড়তে দিল ইটালি,ছয় দিন ধরে সমুদ্রে ভাসমান ৮২জন অভিবাসীকে উদ্ধার করে আনা উদ্ধারকারী জাহাজ ওশান ভাইকিংকে লাম্পেদোসা দ্বীপে ভিড়তে দিল ইটালি এবং অভিবাসীদের বন্দরে নামবার অনুমতি দিল।
https://www.bbc.com/bengali/news-46066573,'ভেগান' বা 'নিরামিষাশী'দের সম্পর্কে দরকারি পাঁচটি তথ্য,ভেগান বা নিরামিষাশীদের খাদ্য তালিকায় কোনো প্রকার প্রাণীর কোনো মাংস থাকে না।
https://www.bbc.com/bengali/news-56762989,করোনা ভাইরাস: বাংলোদেশে হাসপাতালে রোগীর মৃত্যু কেন লাগামহীন,"বাংলাদেশে করোনাভাইরাসে আক্রান্ত হয়ে গত নয় দিনেই মারা গেছে ৭১৯ জন, যার মধ্যে ৬৯৩ জনই মারা গেছে হাসপাতালে। চিকিৎসক ও বিশেষজ্ঞরা বলছেন দ্রুত ফুসফুস সংক্রমণ ছাড়াও বছরের শুরুতে রোগটির প্রতি অবহেলার কারণেই অনেকে এখন সংকটাপন্ন অবস্থায় হাসপাতালে যাচ্ছেন।"
https://www.bbc.com/bengali/news-44996318,ওয়েস্ট ইন্ডিজ সফর: নয় বছর পর বিদেশে সিরিজ জয় বাংলাদেশের,ওয়েস্ট ইন্ডিজকে ১৮ রানে হারিয়ে নয় বছর পর বিদেশের মাটিতে আবার কোন সিরিজ জিতল বাংলাদেশের ক্রিকেটাররা।
https://www.bbc.com/bengali/news-57021250,খালেদা জিয়ার সবশেষ অবস্থা সম্পর্কে যা বললেন চিকিৎসক,"বিএনপি চেয়ারপারসন খালেদা জিয়ার ব্যক্তিগত চিকিৎসক দলের সদস্য ও বিএনপি নেতা এ জেড এম জাহিদ হোসেন জানিয়েছেন, হাসপাতালে চিকিৎসাধীন মিসেস জিয়ার অবস্থা অপরিবর্তিত আছে।"
https://www.bbc.com/bengali/news-54767253,ফ্রান্সের গির্জায় হামলায় অর্থোডক্স পাদ্রী গুলিবিদ্ধ,ফ্রান্সের লিঁওতে একজন গ্রিক অর্থোডক্স পাদ্রীর গায়ে গুলি করা হলে তিনি গুরুতর জখম হন।
https://www.bbc.com/bengali/news-37304627,"বাংলাদেশের ঢাকায় কোটি টাকার জাল নোট উদ্ধার, আটক ৫",বাংলাদেশের রাজধানী ঢাকার কয়েকটি এলাকায় অভিযান চালিয়ে এক কোটি টাকার বেশি জাল নোট উদ্ধারের কথা জানিয়েছে র‍্যাব।
https://www.bbc.com/bengali/news-56631353,শীতলক্ষ্যা নদীতে অন্তত ৩৫ জন যাত্রী নিয়ে লঞ্চডুবি,বাংলাদেশে রাজধানী ঢাকার নিকটবর্তী নারায়ণগঞ্জে শীতলক্ষ্যা নদীতে একটি লঞ্চ ডুবে গেছে। লঞ্চটিতে অন্তত ৩৫ জন যাত্রী ছিলেন বলে কর্মকর্তারা জানাচ্ছেন।
https://www.bbc.com/bengali/news/2016/04/160311_amar_nodi_turag_pollution,দূষণে বিপর্যস্ত তুরাগ,"দেখে বিশ্বাস করতে কষ্ট হয় এটি একটি নদ। কোন স্রোত নেই, প্রাণ নেই। এই তুরাগ নদ এখন বিভিন্ন জায়গায় নর্দমার আকার ধারণ করেছে।"
https://www.bbc.com/bengali/news-46007837,পরিবহন ধর্মঘট: যে কারণে শ্রমিকরা আন্দোলন করছে,বাংলাদেশে সড়ক পরিবহন শ্রমিক ফেডারেশন রবিবার ভোর থেকে সারা দেশে শ্রমিকদের ৪৮ ঘণ্টার কর্মবিরতির কর্মসূচি নিয়েছে।
https://www.bbc.com/bengali/news-51764235,সড়ক দুর্ঘটনায় দুই জেলায় ১৪জন নিহত,বাংলাদেশের ব্রাহ্মণবাড়িয়া ও হবিগঞ্জ জেলায় পৃথক দুটি সড়ক দুর্ঘটনায় ১৪জন নিহত হয়েছে বলে পুলিশ জানিয়েছে।
https://www.bbc.com/bengali/news-40652345,সামাজিক যোগাযোগের মাধ্যম ‘তরুণদেরকে ভীত ও উদ্বিগ্ন করে তুলছে’: গবেষণা,ফেসবুক-টুইটারের মতো সোশ্যাল মিডিয়া বা সামাজিক যোগাযোগের মাধ্যম তরুণ তুর্কীদেরকে আরো উদ্বিগ্ন করে তুলছে বলে এক গবেষণায় বেরিয়ে এসেছে।
https://www.bbc.com/bengali/news-45011087,কেন নিরাপদ করা যাচ্ছে না ঢাকার সড়কে যাত্রীদের চলাচল,বাংলাদেশের রাস্তায় বাসের প্রতিযোগিতায় রোববার দুই শিক্ষার্থীর প্রাণহানির পর গণপরিবহনের অরাজক অবস্থা নিয়ে আবারো বিক্ষুব্ধ হয়ে উঠেছে ঢাকা।
https://www.bbc.com/bengali/news-55728745,"ডোনাল্ড ট্রাম্প: হোয়াইট হাউজ থেকে বিদায় নেয়ার আগে শেষ ভাষণে বললেন - 'যা করতে এসেছিলাম, তার সবই করেছি।'",যুক্তরাষ্ট্রে চার বছরের মেয়াদ শেষে বিদায় নিচ্ছেন প্রেসিডেন্ট ডোনাল্ড ট্রাম্প। একইসঙ্গে নতুন প্রেসিডেন্ট হিসাবে অভিষেক হতে যাচ্ছে জো বাইডেনের। তার সঙ্গে শপথ নেবেন ভাইস প্রেসিডেন্ট কমালা হ্যারিস।
https://www.bbc.com/bengali/news-46002944,"শ্রীলংকা: বরখাস্ত প্রধানমন্ত্রী, স্থগিত পার্লামেন্ট, পুরোনো শত্রুর সঙ্গে হাত মেলালেন প্রেসিডেন্ট",রাতারাতি ওলট পালট ঘটে গেছে শ্রীলঙ্কার সরকার ও রাজনীতির মানচিত্রে।
https://www.bbc.com/bengali/news-48423352,রোহিঙ্গা হত্যাকাণ্ড: সাজাপ্রাপ্ত সেনাদের জেল থেকে ছেড়ে দিল মিয়ানমার,মিয়ানমারে দশ জন রোহিঙ্গা পুরুষ এবং বালককে হত্যার অভিযোগে যে সাত সেনা সদস্যকে কারাদণ্ড দেয়া হয়েছিল তাদের দণ্ডভোগ শেষ হওয়ার অনেক আগেই জেল থেকে ছেড়ে দেয়া হয়েছে।
https://www.bbc.com/bengali/news-50717866,রোহিঙ্গা গণহত্যা মামলা: আন্তর্জাতিক আদালতে তথ্য-প্রমাণ নিয়ে বাংলাদেশের দল,"বাংলাদেশের পররাষ্ট্রমন্ত্রী একে আব্দুল মোমেন বলেছেন, রোহিঙ্গা গণহত্যার মামলার শুনানিতে মিয়ানমার যাতে মিথ্যা তথ্য দিতে না পারে, সেটা নিশ্চিত করার জন্য আন্তর্জাতিক আদালতে মামলার বাদী গাম্বিয়াকে সহযোগিতা করার সিদ্ধান্ত নিয়েছে বাংলাদেশ।"
https://www.bbc.com/bengali/news-48904836,শিশু ধর্ষণ রোধে যেসব ঘাটতি রয়েছে বাংলাদেশে,বাংলাদেশে ধর্ষণের হাত থেকে শিশুদের রক্ষার জন্যে প্রাতিষ্ঠানিক তেমন কোন ব্যবস্থা নেই বলে মনে করছেন ঢাকায় জাতিসংঘের শিশু বিষয়ক সংস্থা ইউনিসেফের শিশু সুরক্ষা বিশেষজ্ঞ শাবনাজ জাহিরিন।
https://www.bbc.com/bengali/news-46947552,"জেনারেল এরশাদ: চিকিৎসা নিতে আবারো সিঙ্গাপুরে জাতীয় পার্টির চেয়ারম্যান, কী জানা যাচ্ছে তাঁর অসুস্থতা সম্পর্কে?",জাতীয় পার্টির চেয়ারম্যান এবং সাবেক রাষ্ট্রপতি জেনারেল হুসেইন মুহাম্মদ এরশাদ চিকিৎসার জন্য আবারো সিঙ্গাপুরে গেছেন।
https://www.bbc.com/bengali/news-47620971,"ঢাকায় আবার সড়ক দুর্ঘটনায় ছাত্রের মৃত্যু, শিক্ষার্থীদের বিক্ষোভ",ঢাকায় বসুন্ধরা আবাসিক এলাকায় বাসের চাপায় একজন বিশ্ববিদ্যালয় ছাত্রের মৃত্যুর ঘটনায় সড়ক অবরোধ করে বিক্ষোভ করছে কয়েকটি বিশ্ববিদ্যালয়ের শিক্ষার্থীরা।
https://www.bbc.com/bengali/news-43779660,কমনওয়েলথ সম্পর্কে যে সাতটি তথ্য হয়তো আপনি জানেন না,"লন্ডনে কমনওয়েলথ নেতারা একটি সম্মেলনে মিলিত হতে যাচ্ছেন। এখানে কমনওয়েলথ সম্পর্কে সাতটি তথ্য তুলে ধরা হল, যা হয়তো আপনি জানেন না। ১. বিশ্বের এক তৃতীয়াংশ মানুষের সংগঠন"
https://www.bbc.com/bengali/news-53121882,করোনা ভাইরাস: দক্ষিণ এশীয়দের মারা যাবার ঝুঁকি সবচেয়ে বেশি?,"ব্রিটেনে চালানো এক জরিপে দেখা গেছে যে, করোনাভাইরাস আক্রান্ত হলে দক্ষিণ এশীয় বংশোদ্ভূতদেরই মারা যাবার সম্ভাবনা সবচেয়ে বেশি, এবং তার একটি কারণ ডায়াবেটিস।"
https://www.bbc.com/bengali/news-49696031,পুলিশি অভিযানের নাটক সাজিয়ে বিয়ের প্রস্তাব,সেইন্ট পিটার্সবার্গ বিমানবন্দরে বিমান থেকে নেমে প্রেমিকের জন্য অপেক্ষা করছিলেন আনাস্তাসিয়া।
https://www.bbc.com/bengali/news-54863197,আমেরিকা নির্বাচন ২০২০: ডোনাল্ড ট্রাম্পকে তার হেরে যাবার দিনটিতে যেভাবে দেখলেন বিবিসির সাংবাদিক,"গত চার বছর প্রেসিডেন্ট ট্রাম্পকে আমি দেখেছি তার ভাল এবং খারাপ দিনগুলোতে। কিন্তু ৭ই নভেম্বর, যেদিন তিনি নির্বাচনে হারলেন, সেই দিনটির সাথে গত চার বছরের অন্য কোন দিনের তুলনা হয় না।"
https://www.bbc.com/bengali/news-53980934,তাইওয়ানের উপহার গ্রহণ করায় 'দুঃখ' পাওয়ার কথা জানিয়েছে চীন,করোনাভাইরাস মহামারি মোকাবেলায় তাইওয়ানের কাছ থেকে উপহার গ্রহণ করার প্রেক্ষাপটে বাংলাদেশের পররাষ্ট্র মন্ত্রণালয়ে টেলিফোন করে নিজেদের দুঃখ পাওয়ার কথা জানিয়েছে চীন।
https://www.bbc.com/bengali/news-40077411,জেলখানায় বন্দী মায়ের শিশুদের দিন কাটে কিভাবে?,বাংলাদেশের কারাগারগুলোতে মোট বন্দীর সংখ্যা প্রায় আটাত্তর হাজার। যদিও ধারণ সংখ্যা মাত্র সাড়ে ছত্রিশ হাজার।
https://www.bbc.com/bengali/news-39566688,বাংলাদেশে আলেমদের দাবির মুখে সুপ্রিম কোর্ট চত্বরে ন্যয়বিচারের প্রতীক গ্রিক দেবী থেমিসের আদলে গড়া ভাস্কর্যটির অপসারণ চান বাংলাদেশের প্রধানমন্ত্রী শেখ হাসিনাও,বাংলাদেশের সর্বোচ্চ আদালত সুপ্রিম কোর্ট অঙ্গণে ন্যয়বিচারের প্রতীক গ্রিক দেবী থেমিসের আদলে গড়া একটি ভাস্কর্য সরিয়ে নিতে প্রধান বিচারপতির সাথে কথা বলবেন প্রধানমন্ত্রী শেখ হাসিনা।
https://www.bbc.com/bengali/news-54246395,"করোনা ভাইরাস: সুরক্ষা দিতে পারে ডেঙ্গু, গবেষণায় দাবি","ব্রাজিলে করোনাভাইরাস মহামারি নিয়ে পরিচালিত এক গবেষণায় বলা হয়েছে যে, এই ভাইরাসের সংক্রমণ এবং ডেঙ্গু জ্বরে আক্রান্ত হওয়ার মধ্যে সম্পর্ক রয়েছে। আর তা হলো ডেঙ্গুতে আক্রান্ত হলে তা কোভিড-১৯ রোগ থেকে কিছুটা ইমিউনিটি বা সুরক্ষা দিতে পারে।"
https://www.bbc.com/bengali/news/2015/11/151117_isis_terror_finance_syria_iraq_oil_kidnappings_gch,ইসলামিক স্টেট কোথা থেকে অর্থ পায়?,ফ্রান্সের রাজধানী প্যারিসে গত শুক্রবারের আক্রমণ আবার জঙ্গি গোষ্ঠী ইসলামিক স্টেট-এর দিকে বিশ্বের নজর ফিরিয়েছে।
https://www.bbc.com/bengali/news-49543853,ভিডিও গেম খেলার অভিজ্ঞতা দিয়ে কী ভালো চাকরি পাওয়া সম্ভব?,"বিশ্বের গেমিং ইন্ডাস্ট্রি এখন এত বড় যে এটি চলচ্চিত্র এবং সঙ্গীত এই দুই ব্যবসাকে যদি এক করা হয়, তাকেও ছাড়িয়ে যাবে।"
https://www.bbc.com/bengali/news-51148940,"'আমরা যত দুঃখ পেয়েছি শত্রুরা ততটাই খুশি হয়েছে', বললেন আয়াতোল্লাহ খামেনি",ইরানের সর্বোচ্চ নেতা আয়াতোল্লাহ খামেনি যুক্তরাষ্ট্র এবং ইউরোপীয় দেশগুলোর তীব্র সমালোচনা করে তার দেশের জনগণকে ঐক্যবদ্ধ থাকার আহ্বান জানিয়েছেন।
https://www.bbc.com/bengali/news-44276395,আপনি কি শিশুর ন্যাপি পাল্টাতে তার অনুমতি নেন?,শিশুর ন্যাপি পরিবর্তন করা নিয়ে নেই কোনো বিতর্ক। হতে পারে এটি শিশুর বাবা-মা'এর জন্যে একটি ঝুঁকিপূর্ণ কাজ ।
https://www.bbc.com/bengali/news-56931107,"করোনা ভাইরাস: ভারতে ভ্যাকসিনেশন অভিযান চরম সঙ্কটে, দিল্লিতে শতাধিক সেন্টার বন্ধ",বিশ্বের অন্যতম বৃহৎ টিকা উৎপাদনকারী দেশ ভারতেই কোভিড ভ্যাক্সিনের জন্য সঙ্কট চরমে পৌঁছেছে।
https://www.bbc.com/bengali/news-44055048,বাংলাদেশ ক্রিকেট দলের অস্ট্রেলিয়া সফর হচ্ছে না,এ বছর আগস্ট-সেপ্টেম্বর মাসে বাংলাদেশ ক্রিকেট দলের অস্ট্রেলিয়া সফরটি হচ্ছে না।
https://www.bbc.com/bengali/news-48324350,ফ্লাইং কিকের শিকার টার্মিনেটর তারকা আর্নল্ড শোয়ার্জনেগার,টার্মিনেটর তারকা হিসেবে সমধিক খ্যাতি পাওয়া মি. শোয়ার্জনেগার একসময় বডিবিল্ডার হিসেবে বিশ্বখ্যাত ছিলেন।
https://www.bbc.com/bengali/news-50698797,ধর্ষণ: অভিযুক্তরা 'এনকাউন্টারে নিহত' হওয়ায় ভারতীয়রা কেন উল্লাস করছে,ভারতে গণ-ধর্ষণে অভিযুক্ত চারজন পুরুষ পুলিশের সাথে 'এনকাউন্টারে' নিহত হওয়ার পর সারা দেশে লোকজন উল্লাস প্রকাশ করেছে।
https://www.bbc.com/bengali/news-53839440,বাংলাদেশ ও ভারত: সম্পর্কে শীতলতা নাকি 'সোনালি অধ্যায়',"বাংলাদেশ ভারত সম্পর্কের শীতলতা বা অস্বস্তি নিয়ে নানা জল্পনা কল্পনার মাঝে ঢাকায় দেশ দু'টির পররাষ্ট্র সচিবদের এক বৈঠক থেকে বলা হয়েছে, এ ধরণের আলোচনা ঠিক নয়।"
https://www.bbc.com/bengali/news-41745155,রোহিঙ্গাদের ফিরিয়ে নেবার পরিকল্পনা সফল হবে?,"মঙ্গলবার নেপিডোতে মিয়ানমারের স্বরাষ্ট্রমন্ত্রী লে. কর্নেল চ সুয়ি এবং পুলিশ প্রধানের সাথে বৈঠকের পর আসাদুজ্জামান খান টেলিফোনে বিবিসি বাংলাকে জানিয়েছেন, রোহিঙ্গা প্রত্যাবসনের লক্ষ্যে দুই দেশের সমান সংখ্যক প্রতিনিধি নিয়ে খুব শীঘ্রই একটি যৌথ ওয়ার্কিং কমিটি গঠন করা হবে।"
https://www.bbc.com/bengali/news-48303883,সাইবার ক্রাইম: অনলাইনে অর্থ চুরির আন্তর্জাতিক চক্র পাকড়াও,আন্তর্জাতিক এক অপরাধী চক্র ম্যালওয়্যার ব্যবহার করে ৪০ হাজার মানুষের কাছ থেকে অনলাইনে ১০০ মিলিয়ন ডলার চুরি করেছে।
https://www.bbc.com/bengali/news-47088215,সকালে নাস্তা করাটা কি স্বাস্থ্যের জন্য ভালো?,সকালের নাস্তা বা ব্রেকফাস্ট নিঃসন্দেহে দিনের সবচেয়ে গুরুত্বপূর্ণ খাবার। তবে প্রাতঃরাশ করলে সেটি শরীরের ওজন কমাতে খুব সহায়ক হবে না। গবেষণায় তাই বলা হচ্ছে।
https://www.bbc.com/bengali/news-46552066,"‘আহমেদ যদি হিন্দুর সামনে গরু কাটে, তা কি অপরাধ?’ আইনের প্রশ্নপত্র নিয়ে তীব্র বিতর্ক ভারতে",ভারতের একটি বিশ্ববিদ্যালয়ের আইন পরীক্ষায় প্রকাশ্যে গো-হত্যার ওপর এক প্রশ্ন নিয়ে তীব্র বিতর্ক শুরু হয়েছে।
https://www.bbc.com/bengali/news-56602385,কাশীতে মসজিদের ভেতর মন্দিরের অস্তিত্ব খুঁজতে সার্ভের বিতর্কিত নির্দেশ,"ভারতের বারাণসীতে জ্ঞানবাপী মসজিদ কমপ্লেক্সের ভেতর কোনও মন্দিরের অস্তিত্ব ছিল কি না, শহরের একটি দেওয়ানি আদালত তা খতিয়ে দেখার নির্দেশ দেওয়ার পর সেই রায় নিয়ে তীব্র বিতর্ক শুরু হয়েছে।"
https://www.bbc.com/bengali/news-47626529,ভারতের নির্বাচন: প্রিয়াঙ্কা গান্ধী কি সত্যি জোয়ার তৈরি করতে পারবেন?,ভারতের নির্বাচন ঘোষণা হওয়ার বেশ কয়েক মাস আগে থেকেই বিজেপি বিরোধী দলগুলি ঐক্যবদ্ধ হয়ে ভোটে লড়ার প্রচেষ্টা শুরু করেছিল।
https://www.bbc.com/bengali/news-47108359,ভুয়া বিশ্ববিদ্যালয় খুলে যেভাবে অবৈধ অভিবাসী ধরলো আমেরিকা,যুক্তরাষ্ট্রের একটি বিশ্ববিদ্যালয়ে ভর্তির জন্যে বিজ্ঞাপন দেওয়া হলো। অন্যান্য বিশ্ববিদ্যালয়ের মতোই সাধারণ একটি বিজ্ঞাপন। সেসব বিজ্ঞাপনে যা থাকে এই বিজ্ঞাপনেও আছে একই জিনিস।
https://www.bbc.com/bengali/news-51262179,ক্রিকেট: পাঁচ বছরে যতটা অবনতি হলো মুস্তাফিজের,মু্স্তাফিজুর রহমান শেষ পাঁচটি টি টোয়েন্টি ম্যাচে উইকেট নিয়েছেন মাত্র একটি।
https://www.bbc.com/bengali/news-46935801,যুক্তরাষ্ট্রে শাটডাউন: জর্জ বুশ পিৎজা খাওয়ালেন তাঁর নিরাপত্তা দলকে,যুক্তরাষ্ট্রের সাবেক প্রেসিডেন্ট জর্জ ডব্লিউ বুশ তার নিরাপত্তা কর্মীদের পিৎজা খাইয়েছেন।
https://www.bbc.com/bengali/news-43888424,সংক্ষেপে জেনে নিন উত্তর কোরিয়া সংকট,উত্তর কোরিয়ার নেতা কিম জং আনের সাথে মার্কিন প্রেসিডেন্ট ডোনাল্ড ট্রাম্পের আলোচনা সত্যিই হবে কিনা সে নিয়ে অনেকের মনে সন্দেহ রয়েছে।
https://www.bbc.com/bengali/news-41736132,রোহিঙ্গাদের ফেরত নিতে মিয়ানমার রাজি: বাংলাদেশের স্বরাষ্ট্রমন্ত্রী,"বাংলাদেশের স্বরাষ্ট্রমন্ত্রী বলেছেন, গত দু'মাসে বাংলাদেশে পালিয়ে আসা রোহিঙ্গাদের ফিরিয়ে নেওয়ার ব্যাপারে মিয়ানমার রাজি হয়েছে।"
https://www.bbc.com/bengali/news-50086291,"বাংলাদেশ-ভারত সীমান্তে বিজিবি-বিএসএফ গুলি বিনিময়, একজন বিএসএফ সৈন্য নিহত, বিজিবি বলছে তথ্য প্রমাণ পায়নি",ভারত-বাংলাদেশ সীমান্তে দুই দেশের সীমান্তরক্ষী বাহিনীর মধ্যে গোলাগুলিতে এক ভারতীয় সীমান্ত রক্ষী নিহত হয়েছেন সে দেশের কর্মকর্তারা জানিয়েছেন।
https://www.bbc.com/bengali/news-52197219,২০ বছর ভারতে ছিলেন শেখ মুজিবুর রহমানের খুনী,২০ বছরেরও বেশি সময় ধরে ভারতে আত্মগোপনে ছিলেন বাংলাদেশের প্রতিষ্ঠাতা রাষ্ট্রপতি শেখ মুজিবুর রহমানের হত্যাকাণ্ডের ঘটনায় মৃত্যুদণ্ডপ্রাপ্ত আব্দুল মাজেদ।
https://www.bbc.com/bengali/news-43430104,পরিবার জানতো না আমি বেঁচে আছি: পাপুয়ার বন্দী শিবিরে ৪ বছর আটক থাকা বাংলাদেশী,জহিরুল ইসলামের বাড়ি বাংলাদেশের গাজীপুরে। উন্নত জীবনের আশায় ২০১৩ সালে তিনি সমুদ্র পথে পাড়ি জমান মালয়েশিয়ার উদ্দেশ্যে। কিন্তু গন্তব্যে পৌঁছানো হয় নি তার।
https://www.bbc.com/bengali/news-54315492,নাগোর্নো-কারাবাখ: বিতর্কিত এলাকা নিয়ে আর্মেনিয়া এবং আজারবাইজানের মধ্যে আবার লড়াই শুরু,আর্মেনিয়া এবং আজারবাইজানের সশস্ত্র বাহিনীর মধ্যে লড়াই শুরু হয়ে গেছে বিতর্কিত নাগোর্নো-কারাবাখ অঞ্চল নিয়ে। আজারবাইজানের অন্তত একটি হেলিকপ্টার গুলি করে ফেলে দিয়েছে আর্মেনিয়ার বাহিনী।
https://www.bbc.com/bengali/news-46354209,রাশিয়া ও ইউক্রেনের সংকটের আসল কারণ কী - কতটা মারাত্মক এটি?,আন্তর্জাতিক জলসীমা লঙ্ঘনের অভিযোগে রাশিয়া ইউক্রেনের নৌবাহিনীর তিনটি জাহাজ আটকের পর দু'দেশের মধ্যে এখন তীব্র উত্তেজনা বিরাজ করছে।
https://www.bbc.com/bengali/news-50838654,"রোবট প্রযুক্তি: অটোমেশনের ফলে বাংলাদেশের গার্মেন্টস শিল্পে শ্রমিকরা কিছু চাকরি হারালেও বিকল্প কর্মসংস্থান রয়েছে, বলছেন গবেষকরা",সরকারের রাজনৈতিক সদিচ্ছা থাকলে এবং শিল্প কারখানার মালিকরা শ্রমিকদের কল্যাণকে প্রাধান্য দিলে অটোমেশনের কারণে বাংলাদেশের খুব বেশি কর্মী চাকরি হারাবে না বলে মনে করেন কর্মসংস্থান ও চাকরির ভবিষ্যত বিষয়ে করা এক গবেষণার গবেষকরা।
https://www.bbc.com/bengali/news-49047324,রিফাত হত্যা তদন্তে আস্থা নেই মিন্নির বাবার,"বাংলাদেশের বরগুনায় চাঞ্চল্যকর রিফাত শরীফ হত্যা মামলায় গ্রেফতার আয়েশা সিদ্দিকা মিন্নির বাবা বলেছেন, পুলিশের তদন্তে তিনি আস্থা রাখতে পারছেন না।"
https://www.bbc.com/bengali/news-48289766,সাইবার নিরাপত্তার জন্য যুক্তরাষ্ট্রে জরুরি অবস্থা ঘোষণা করেছেন প্রেসিডেন্ট ট্রাম্প,"মার্কিন প্রেসিডেন্ট ডোনাল্ড ট্রাম্প দেশটির কম্পিউটার নেটওয়ার্ককে ""বিদেশি প্রতিপক্ষ"" থেকে রক্ষা করার জন্য জরুরি অবস্থা ঘোষণা করেছেন।"
https://www.bbc.com/bengali/news-42326655,ভারতে টিভিতে কন্ডোমের বিজ্ঞাপন শুধু রাতে,ভারতের তথ্য ও সম্প্রচার মন্ত্রণালয় বলেছে ভোর ছটা থেকে রাত দশটা পর্যন্ত কোন টিভি চ্যানেলে কন্ডোমের বিজ্ঞাপন দেখানো যাবে না।
https://www.bbc.com/bengali/news-51750993,বাংলাদেশ বনাম জিম্বাবুয়ে: মাশরাফী বিন মোর্ত্তজা অধিনায়ক হিসেবে শুক্রবার শেষ ম্যাচ খেলবেন বলে ঘোষণা দিয়েছেন,"জিম্বাবুয়ের বিপক্ষে তৃতীয় ওয়ানডে ম্যাচের আগে সংবাদ সম্মেলনে মাশরাফী বিন মোর্ত্তজা ঘোষণা দেন, শুক্রবারের ম্যাচটিই অধিনায়ক হিসেবে তাঁর শেষ ম্যাচ।"
https://www.bbc.com/bengali/news-51030312,"কাসেম সোলেইমানি: ইরানের সর্বোচ্চ নেতা আয়াতোল্লাহ খামেনি বললেন, 'আমেরিকার মুখে চড় মেরেছি'","ইরানের সর্বোচ্চ নেতা আয়াতোল্লাহ আলী খামেনি বলেছেন, ইরাকে মার্কিন ঘাঁটিতে হামলার মাধ্যমে তারা আমেরিকার 'মুখে চপেটাঘাত' করেছেন।"
https://www.bbc.com/bengali/news-51431991,রংপুর মেডিকেল কলেজে ভর্তি হওয়া এক চীনফেরত ছাত্রকে নিয়ে তোলপাড়,চীনফেরত এক শিক্ষার্থীকে রংপুর মেডিকেল কলেজ হাসপাতালে ভর্তির পর সেখানে তোলপাড় চলছে।
https://www.bbc.com/bengali/news-46009277,"বিপিএল ২০১৯- এর নিলাম: আফ্রিদি, আশরাফুল, মুশফিকুর রহিম - কে কোন দলে",আজ অনুষ্ঠিত হয়েছে বাংলাদেশ প্রিমিয়ার লিগের ২০১৯ মৌসুমের নিলাম।
https://www.bbc.com/bengali/news-46057267,আলোচনায় কতটা ছাড় দেবেন প্রধানমন্ত্রী শেখ হাসিনা?,"বাংলাদেশ জাতীয় ঐক্য ফ্রন্টের সঙ্গে প্রধানমন্ত্রী শেখ হাসিনার নেতৃত্বে সরকারী দলের যে সংলাপ হবে আজ বৃহস্পতিবার সন্ধ্যায়, সেখানে কতটা ছাড় দিতে রাজী আওয়ামী লীগ?"
https://www.bbc.com/bengali/news-43170672,বাঁচা-মরার ঝুঁকি মাথায় নিয়ে ফুটবল খেলছেন আফগান নারীরা,"তাদের লক্ষ্য করে থুথু ছোঁড়া হতো, ঢিল মারা হতো, পথের পাশে বোমা পুঁতে রাখা হতো।"
https://www.bbc.com/bengali/news-41068828,রানির প্রাসাদের কাছে তরবারি ঘুরিয়ে 'আল্লাহু আকবর',শুক্রবার লন্ডনের বাকিংহাম প্রাসাদের সামনে ৪ ফুট লম্বা তরবারি ঘুরিয়ে তিনজন পুলিশ কর্মকর্তাকে জখম করার ঘটনায় দ্বিতীয় একজন ব্যক্তিকে রবিবার গ্রেফতার করা হয়েছে।
https://www.bbc.com/bengali/news-49440609,ডেঙ্গু জ্বর: ব্যর্থতা থেকে কী শিক্ষা নিচ্ছে সিটি কর্পোরেশনসহ স্থানীয় সরকার প্রতিষ্ঠানগুলো?,ডেঙ্গু নিয়ে সতর্ক করতে ও মানুষের মধ্যে আতঙ্ক কাটাতে গণমাধ্যম ও সামাজিক যোগাযোগ মাধ্যমে ঈদ উল আযহার আগে থেকেই বিজ্ঞাপন প্রচার শুরু করেছিলো ঢাকা উত্তর সিটি কর্পোরেশন।
https://www.bbc.com/bengali/news-51413691,মিজানুর রহমান আজহারি কি সত্যি মালয়েশিয়া গেছেন?,বাংলাদেশের একজন ধর্মীয় বক্তা মিজানুর রহমান আজহারি মালয়েশিয়া চলে যাওয়ার ঘোষণা দেয়ার পর তাকে নিয়ে সামাজিক মাধ্যমে ব্যাপক আলোচনা শুরু হয়েছে।
https://www.bbc.com/bengali/news-50892935,ইরাকে আবার ইসলামিক স্টেটের পুনরুত্থানের আশংকা,"ইরাকে ইসলামিক স্টেট যে আবার নতুন করে সংগঠিত হচ্ছে, তার জোরালো ইঙ্গিত পাওয়া যাচ্ছে।"
https://www.bbc.com/bengali/news-48290970,ইন্দোনেশিয়ার নির্বাচনে পাঁচশো'র বেশি কর্মকর্তা কেন মারা গেলেন?,"গত মাসে ইন্দোনেশিয়ায় রাষ্ট্রপতি, জাতীয় ও আঞ্চলিক নির্বাচন অনুষ্ঠিত হয়। একদিনে এত বড় ভোট প্রক্রিয়া পৃথিবীতে খুব একটা দেখা যায় না।"
