URL Source,Article,Summary
https://www.bbc.com/hindi/news/story/2004/05/040525_german_teenagers,स्कूल में दुर्व्यवहार की तस्वीरें बाँटीं थीं,जर्मनी में 11 ऐसे किशोरों पर मंगलवार को मुक़दमा शुरू हो रहा है जिन पर आरोप है कि उन्होंने अपने ही साथी 18 वर्ष के एक छात्र को स्कूल मेंप्रताड़ित किया.
https://www.bbc.com/hindi/india/2015/05/150508_pardada_pardadi_school_girl_student_sr,स्कूल जहाँ आने पर रोज़ मिलते हैं 10 रुपए,पश्चिमी उत्तर प्रदेश में एक स्कूल ने लड़कियों को पढ़ाई छोड़ने से रोकने के लिए एक अनोखी तरक़ीब अपनाई है.
https://www.bbc.com/hindi/entertainment/story/2008/12/081218_monroe_photo_awa,मुनरो की तस्वीरें डेढ़ लाख डॉलर में बिकीं,सुप्रसिद्ध हॉलिवुड अभिनेत्री मर्लिन मुनरो की तस्वीरों की नीलामी मंगलवार को न्यूयार्क में लगभग डेढ़ लाख डॉलर में हुई है.
https://www.bbc.com/hindi/regionalnews/story/2007/04/070407_maoist_attack,"झारखंड में माओवादी हमला, छह मौतें",झारखंड के बरमो इलाक़े में शुक्रवार की रात माओवादी चरमपंथियों के हमले में दो पुलिसकर्मियों समेत छह लोग मारे गए हैं.
https://www.bbc.com/hindi/entertainment/2014/11/141127_ranbir_aishwarya_md_part2_pkp,ऐश्वर्या संग रोमांस करेंगे रणबीर?,रणबीर कपूर पर्दे पर अपने से उम्र में ख़ासी बड़ी ऐश्वर्या बच्चन के साथ रोमांस करते नज़र आ सकते हैं.
https://www.bbc.com/hindi/sport-46328834,छह बार विश्व चैंपियनशिप जीतने वाली पहली महिला बनीं मेरी कॉम,पांच बार की विश्व बॉक्सिंग चैंपियन एम.सी. मेरी कॉम छठवीं बार विश्व चैंपियन बन गई हैं.
https://www.bbc.com/hindi/sport/story/2007/09/070926_cricket_dhoni,"'कामयाबी इतनी बड़ी, अब हुआ अहसास'","भारत के कप्तान महेंद्र सिंह धोनी का कहना है कि टीम ने ट्वेन्टी-20 विश्व कप जीता ज़रूर, लेकिन यह कामयाबी इतनी बड़ी है, इसका अहसास स्वदेश लौटकर ही हुआ."
https://www.bbc.com/hindi/international-52003453,कोरोना: महामारी से उबरने में दुनिया को लगेंगे सालों- ओईसीडी,ऑर्गनाइज़ेशन फ़ॉर इकोनोमिक को-ऑपरेशन एंड डेवेलपमेंट (ओईसीडी) ने चेतावनी दी है कि कोरोना वायरस महामारी से उबरने में विश्व को सालों लग जाएंगे.
https://www.bbc.com/hindi/india-48501640,"चुरू में तापमान का रिकॉर्ड टूटा, पसीने से तर-बतर उत्तर भारत, पारा 50 के पार",देश के कई हिस्सों में तापमान 45 डिग्री से भी ऊपर पहुंच गया है.
https://www.bbc.com/hindi/regionalnews/story/2006/02/060212_sahara_pilots,एयर सहारा की कई उड़ानें रद्द,भारत में एयर सहारा के कई पायलट छुट्टी पर चले गए हैं जिसके कारण 12 घरेलु उड़ाने रद्द कर दी गई हैं.
https://www.bbc.com/hindi/india/2014/08/140812_modi_kashmir_pp,पीएम मोदी का कश्मीर का दूसरा दौरा,प्रधानमंत्री का पद संभालने के बाद नरेंद्र मोदी दूसरी बार कश्मीर दौरे पर जा रहे हैं.
https://www.bbc.com/hindi/india/2015/08/150827_peter_mukherjee_indrani_ra,"गुत्थियों का पुलिंदा है, शीना का क़त्ल","शीना बोरा का क़त्ल सौतेले भाई से बने प्रेम संबंध की वजह से हुई, ऐसा मुम्बई पुलिस ने दावा किया है."
https://www.bbc.com/hindi/international-48807381,जी-20: ओसाका में मिलेंगे ट्रंप और शी जिनपिंग,"जापान के ओसाका में जी-20 सम्मेलन का आज दूसरा और आखिरी दिन है, जहां अब से कुछ देर बाद अमरीकी राष्ट्रपति डोनल्ड ट्रंप और चीन के राष्ट्रपति शी जिनपिंग के बीच मुलाक़ात होने वाली है."
https://www.bbc.com/hindi/news/story/2006/06/060603_russia_iraq,इराक़ में रूसी राजनयिक की हत्या,इराक़ और रूस के अधिकारियों का कहना है कि राजधानी बग़दाद में रूस के एक राजनयिक की हत्या कर दी गई है और चार लोगों को अगवा कर लिया गया है.
https://www.bbc.com/hindi/india-46628358,राम मंदिर विवाद 10 दिनों में सुलझ सकता है: अमित शाह- प्रेस रिव्यू,बीजेपी अध्यक्ष अमित शाह ने राम मंदिर मामले पर एक बार फिर अपने तेवर तेज़ किए हैं.
https://www.bbc.com/hindi/sport/2014/06/140627_wc2014_brazil_players_cover_mouth_sr,ब्राज़ील के खिलाड़ी मुंह क्यों छिपा रहे हैं?,फ़ुटबॉल विश्व कप के दौरान ब्राज़ील के खिलाड़ी पिछले कुछ मैचों से अपने मुंह पर हाथ रखकर साथी खिलाड़ियों से बात कर रहे हैं.
https://www.bbc.com/hindi/international/2015/02/150207_vert_cap_job_body_language_du,बॉडी लैंग्वेज दिला सकती है नौकरी,सैम्युएल अमेगाविसा को घबराहट हो रही है. वह घाना की यूनिवर्सिटी ऑफ केप़ कोस्ट में ह्यूमन बायोलॉजी के अध्ययन के अंतिम वर्ष में हैं और अब समय आ गया है जब नौकरी के लिए इंटरव्यू के बारे में सोचना पड़ेगा.
https://www.bbc.com/hindi/india/2013/11/131125_jharkhand_sanitation_toilets_vr,"'नैहर में शौचालय नहीं था, ससुराल में भी नहीं है'","करमी देवी को पता नहीं, शौचालय क्या होता है? ठेठ गंवई अंदाज में वो कहती हैं, ""जनाना, लड़कियां तो अहले भोर ही गांव से दूर जंगलों की ओर चली जाती हैं."""
https://www.bbc.com/hindi/india-48548257,"दलित छात्र, जिसकी जाति ने अमरीका में भी पीछा नहीं छोड़ा",डॉ पायल तडवी की खुदकुशी ने दलित छात्रों के उत्पीड़न की बहस को तेज़ कर दिया है और इसने विदेशों में पढ़ने वाले दलित छात्रों की जाति से जुड़ी हुई समस्याओं की ओर भी ध्यान आकर्षित किया है.
https://www.bbc.com/hindi/regionalnews/story/2007/04/070410_assam_encounter,असम में आठ अलगाववादी मारे गए,असम में सेना के साथ मुठभेड़ में अल्फ़ा के आठ अलगाववादी मारे गए हैं. इनमें दो महिलाएँ भी शामिल हैं.
https://www.bbc.com/hindi/entertainment/2014/10/141002_sanjay_dutt_md_part3_pkp,जेल में संजय दत्त की खिंचाई,पुणे की येरवडा जेल में बंद संजय दत्त की खिंचाई हो रही है.
https://www.bbc.com/hindi/regionalnews/story/2007/07/070704_vv_mosque_blast,लाल मस्जिद में विस्फोट और गोलीबारी,पाकिस्तान की राजधानी इस्लामाबाद स्थित लाल मस्जिद से कई विस्फोटों और भारी गोलीबारी की आवाज़े सुनाई पड़ी हैं.
https://www.bbc.com/hindi/international/2013/04/130426_international_others_child_bully_sy,बच्चों को ज्यादा प्रोटेक्ट करना कितना सही?,"एक अध्य्यन में सामने आया है कि जिन बच्चों को उनके माता-पिता ज़रूरत से ज़्यादा सुरक्षित माहौल में रखते हैं, उन पर दूसरे बच्चे ज़्यादा धौंस जमाते हैं."
https://www.bbc.com/hindi/india/2015/02/150208_majhi_hits_back_pm,मांझी: नीतीश को गुमराह कर रहे हैं कुछ लोग,बिहार के मुख्यमंत्री जीतन राम मांझी ने इस्तीफ़ा देने से मना करते हुए कहा कि वो विधानसभा में अपना बहुमत साबित करेंगे.
https://www.bbc.com/hindi/news/story/2007/05/070515_blooker_prize,'माई वार' ने जीता ब्लूकर पुरस्कार,इराक़ में तैनाती के दौरान युद्ध के बाद के हालात के ब्लॉग्स पर आधारित अमरीकी सैनिक कोल्बी बज़ेल की पुस्तक को ब्लूकर पुरस्कार दिया गया है.
https://www.bbc.com/hindi/india/2015/11/151118_100_women_nakusha_sb,ऐश्वर्या जो कभी थी 'अनचाही बेटी',"पश्चिम महाराष्ट्र के सतारा ज़िले के एक गांव में रहने वाली निकिता 11 साल की हैं, लेकिन ये नाम उसे 11 बरस पहले उसके माता-पिता ने नहीं दिया. चार साल पहले 2011 में उसे ये नाम यहां की ज़िला परिषद ने दिया है."
https://www.bbc.com/hindi/business/story/2008/10/081021_pakistan_imf_ad,आईएमएफ़ के साथ पाक की बातचीत,पाकिस्तान के अधिकारी देश को आर्थिक संकट से उबारने के लिए मंगलवार को दुबई में अंतरराष्ट्रीय मुद्रा कोष (आईएमएफ़) से बातचीत करेंगे.
https://www.bbc.com/hindi/science/2014/02/140125_mother_diet_baby_brain_vs,माँ के आहार से तय होता है बच्चों का मोटापा!,गर्भावस्था के दौरान ज़्यादा चिकनाई वाला भोजन शिशु के विकसित होते मस्तिष्क में बदलाव ला सकता है और ये बाद में मोटापे की संभावनाओं को बढ़ाता है. यह जानकारी जानवरों पर हुए ताज़ा अध्ययन में सामने आई है.
https://www.bbc.com/hindi/regionalnews/story/2008/03/080324_chowdhry_pakistan,सार्वजनिक तौर पर दिखे इफ़्तिखार चौधरी,पाकिस्तान के नए प्रधानमंत्री यूसुफ़ रज़ा गीलानी के ताज़ा बयानों के कुछ देर बाद ही देश के पूर्व मुख्य न्यायाधीश इफ़्तिख़ार चौधरी पहली बार सार्वजनिक तौर पर बाहर दिखाए दिए हैं.
https://www.bbc.com/hindi/news/story/2006/07/060726_lebanon_un_row,चेतावनियाँ नज़रअंदाज़ की गईं,संयुक्त राष्ट्र की एक प्रारंभिक जाँच रिपोर्ट में कहा गया है कि दक्षिणी लेबनान में शांति सैनिकों ने इसराइल के एक हवाई हमले में चार पर्यवेक्षक मारे जाने से पहले कम से कम दस बार इसराइली सैनिकों से संपर्क किया था.
https://www.bbc.com/hindi/international/2015/11/151103_north_korea_solar_powered_bus_sr,उ. कोरिया ने बनाई सौर ऊर्जा वाली बस,उत्तर कोरिया के सरकारी टेलीविज़न ने एक ऐसे बस की तस्वीर दिखाई है जो कथित रूप से सौर ऊर्जा से चलती है.
https://www.bbc.com/hindi/india/2016/01/160104_united_jihad_council_rd,पठानकोटः क्या है यूनाइटेड जिहादी काउंसिल,पाकिस्तान स्थित चरमपंथी समूह यूनाइटेड जिहाद काउंसिल (यूजेसी) ने सोमवार को दावा किया कि उसके नेशनल हाईवे स्क्वैड ने पठानकोट एयरबेस पर हमला किया था.
https://www.bbc.com/hindi/regionalnews/story/2006/05/060531_profit_pm_presi,'विधेयक पर पुनर्विचार करेगी सरकार',प्रधानमंत्री मनमोहन सिंह ने बुधवार को राष्ट्रपति एपीजे अब्दुल कलाम से मुलाक़ात की और उन्हें आश्वासन दिया कि लाभ का पद संबंधी विधेयक पर उनके द्वारा सुझाए गए बिंदुओं पर पुनर्विचार किया जाएगा.
https://www.bbc.com/hindi/india/2014/05/140530_priyanka_gandhi_vadra_security_aa,प्रियंका ने हवाई अड्डों पर सुरक्षा रियायत वापस लेने को कहा,कांग्रेस अध्यक्ष सोनिया गांधी की बेटी प्रियंका गांधी ने एसपीजी को पत्र लिख कर कहा है कि उन्हें और उनके पति रॉबर्ट वाड्रा को हवाई अड्डों पर नियमित सुरक्षा जांच से मिली छूट को वापस ले लिया जाए.
https://www.bbc.com/hindi/sport/story/2004/11/041114_ganguly_iccsuspend,सौरभ दो टेस्ट मैच के लिए निलंबित,अंतरराष्ट्रीय क्रिकेट परिषद (आईसीसी) ने भारतीय क्रिकेट टीम के कप्तान सौरभ गाँगुली को दो टेस्ट मैच के लिए निलंबित कर दिया है.
https://www.bbc.com/hindi/regionalnews/story/2005/05/050513_employment_yatra,रोज़गार गारंटी क़ानून को लेकर यात्रा शुरू,एकबार फिर भारत के दस राज्यों की तमाम सड़कों पर एक यात्रा शुक्रवार से शुरू हो गई है. पर यह यात्रा न तो लोगों से वोट माँगने के लिए है और न ही समाज में कोई धार्मिक चेतना जगाने के लिए.
https://www.bbc.com/hindi/international-40909310,चीन को उत्तर कोरिया से 'इश्क' क्यों है?,डोनल्ड ट्रंप प्रशासन का कहना है कि उत्तर कोरिया पर काबू पाने के लिए सारे विकल्प खुले हैं. इसमें सैन्य कार्रवाई के साथ चीन पर दबाव की रणनीति भी शामिल है.
https://www.bbc.com/hindi/regionalnews/story/2004/09/040905_indopak_talks,विदेश मंत्रियों की बातचीत का दूसरा दिन,भारत और पाकिस्तान के विदेश मंत्रियों के बीच दूसरे दिन की बातचीत हो रही है.
https://www.bbc.com/hindi/news/story/2007/10/071023_time_environ_indians,टाइम की पर्यावरण सूची में दो भारतीय,अमरीकी पत्रिका टाइम ने दुनिया भर में पर्यावरण संरक्षण की दिशा में उल्लेखनीय काम कर रहे लोगों की एक सूची जारी की है जिसमें दो भारतीयों - तुलसी ताँती और डीपी डोभाल ने भी जगह पाई है.
https://www.bbc.com/hindi/international/2016/03/160330_tata_steel_plans_to_sell_uk_plants_sp,ब्रिटेन मेें स्टील कारोबार को टाटा का 'गुडबाय',भारतीय कंपनी टाटा स्टील ब्रिटेन के अपने घाटे के कारोबार को बेचने की योजना बना रही है जिससे हज़ारों कर्मचारियों की नौकरियां ख़तरे में पड़ सकती हैं.
https://www.bbc.com/hindi/sport/story/2006/12/061215_asian_roundup,दोहा में उम्मीद से कम प्रदर्शन,दोहा में 15वें एशियाई खेल संपन्न हो गए हैं. भारतीय खिलाड़ियों ने उम्मीद से कम प्रदर्शन तो किया लेकिन पिछले एशियाई खेलों के मुक़ाबले पदकों की संख्या बढ़ी.
https://www.bbc.com/hindi/regionalnews/story/2004/08/040803_pakhm,अभियान अब महत्त्वपूर्ण दौर में: हयात,पाकिस्तान के गृह मंत्री फ़ैसल सालेह हयात ने बताया है कि आतंकवाद के ख़िलाफ़ अभियान के तहत दो और वरिष्ठ अल क़ायदा सदस्यों को गिरफ़्तार किया गया है.
https://www.bbc.com/hindi/india-55897818,बजट 2021 में क्या आगामी चुनावों को साधने की कोशिश की गई - प्रेस रिव्यू,केंद्रीय वित्त मंत्री निर्मला सीतारमण ने जब एक फ़रवरी को लोकसभा में बजट पेश किया तो उसमें आगामी विधानसभा चुनावों की झलक दिखाई दी.
https://www.bbc.com/hindi/business/story/2007/10/071001_pakistan_cargo,टमाटर से लदे ट्रकों ने रचा इतिहास,"भारत-पाकिस्तान के व्यापार के इतिहास में सोमवार को एक नया अध्याय जुड़ गया, जब टमाटरों से लदे तीन ट्रक अटारी सीमा से पाकिस्तान सीमा में दाखिल हुए."
https://www.bbc.com/hindi/science/2013/04/130411_test_tube_baby_dp,नहीं रहे टेस्ट ट्यूब बेबी तकनीक के जनक,परखनली शिशु यानी आईवीएफ तकनीक विकसित करके लाखों लोगों की जिंदगी में खुशियां लाने वाले प्रोफेसर सर रॉबर्ट एडवर्ड्स का निधन हो गया है. वो 87 साल के थे.
https://www.bbc.com/hindi/india/2014/02/140228_subrata_roy_profile_ra,सुब्रत रॉय: पहुँच सिर्फ़ उद्योग तक नहीं थी सीमित,सहारा प्रमुख सुब्रत रॉय ने लखनऊ पुलिस के सामने समर्पण कर दिया है. एसएसपी प्रवीण कुमार के मुताबिक़ पुलिस ने उन्हें गिरफ़्तार कर लिया.
https://www.bbc.com/hindi/international/2013/07/130703_peru_pyramid_ra,हज़ारों साल पुराना पिरामिड बुल्डोज़रों की नज़र,पेरू में अधिकारियों का कहना है कि राजधानी लीमा के पास स्थित सबसे पुराना पुरातात्विक महत्व का एक प्राचीन पिरामिड नष्ट हो गया है.
https://www.bbc.com/hindi/news/story/2004/05/040504_mideast_meeting,रोडमैप को समर्थन के साथ बैठक समाप्त,मध्य पूर्व में शांति के लिए संयुक्त राष्ट्र की ओर से बुलाई गई एक उच्चस्तरीय बैठक में इसराइली और फ़लस्तीनियों से शांति के लिए किए गए वायदों को पूरा करने की अपील की गई.
https://www.bbc.com/hindi/india/2013/07/130719_anil_ambani_and_wife_as_witnesses_rns,2 जी स्पेक्ट्रम :अनिल और टीना अंबानी पेश होंगे गवाह के रूप में,शुक्रवार को दिल्ली की एक अदालत ने रिलायंस एडीए ग्रुप के चेयरमैन अनिल अंबानी और उनकी पत्नी टीना अंबानी समेत अन्य 11 लोगों को 2-जी स्पेक्ट्रम आवंटन मामले में अभियोजन पक्ष की तरफ से गवाह के रूप में बुलाने की इजाज़त दे दी है.
https://www.bbc.com/hindi/business/story/2009/01/090107_satyam_reaction_awa,सत्यम के सच से सब सकते में,भारत सरकार ने जहाँ सॉफ़्टवेयर कंपनी सत्यम में 'घपले' की जाँच के संकेत दिए हैं वहीं उद्योग जगत ने इस पूरी घटना को निराशाजनक करार दिया है.
https://www.bbc.com/hindi/international/2012/10/121017_usdebate_romney_obama_zubair_psa,रोमनी ओबामा के बीच तीख़ी नोक-झोंक,राष्ट्रपति पद के लिए चुनाव में राष्ट्रपति और डेमोक्रेटिक पार्टी के उम्मीदवार बराक ओबामा और रिपब्लिकन पार्टी के उम्मीदवार मिट रोमनी के बीच आर्थिक और विदेश नीतियों पर तीखी टक्कर हुई.
https://www.bbc.com/hindi/india/2014/05/140526_amitabh_lata_modi_pkp,अमिताभ और लता नहीं आ रहे मोदी के शपथ ग्रहण में,कई दिनों से मीडिया में नरेंद्र मोदी के शपथ ग्रहण कार्यक्रम से संबंधित ख़बरें सुर्खियां बनी हुई हैं.
https://www.bbc.com/hindi/news/story/2006/08/060825_everest_death,जीत की ललक में जान देते पर्वतारोही,एडमंड हिलेरी और तेनजिंग नोर्गे ने 53 वर्ष पहले पहली बार एवरेस्ट की सफल चढ़ाई की थी.
https://www.bbc.com/hindi/international/2014/03/140320_saudi_arabia_migrant_sk,सऊदी अरब से निकाले गए 3.70 लाख अप्रवासी कामगार,"सऊदी अरब ने पिछले पांच महीनों में 370,000 विदेशी प्रवासी कामगारों को वापस भेजा गया है"
https://www.bbc.com/hindi/india-41049224,सीबीआई जज जगदीप सिंह कड़े फैसले लेने के लिए मशहूर रहे हैं,हरियाणा के पंचकूला में सीबीआई अदालत में जज जगदीप सिंह ने गुरमीत बाबा राम रहीम इंसान को रेप केस में दोषी करार देने वाला फैसला सुनाया था.
https://www.bbc.com/hindi/regionalnews/story/2007/09/070922_bangladesh_employer,बांग्लादेश में बड़े स्तर पर प्रदर्शन,बांग्लादेश में कपड़ा उद्योग से जुड़े हज़ारों कर्मचारियों ने सार्वजनिक प्रदर्शनों पर लगे प्रतिबंध का उल्लंघन करते हुए प्रदर्शन किया है.
https://www.bbc.com/hindi/regionalnews/story/2006/12/061218_sanjaydutt_surrender,संजय दत्त ने माँगी अदालत से मोहलत,1993 में हुए मुंबई धमाकों के मामले में अवैध हथियार रखने के दोषी पाए गए संजय दत्त ने आत्मसमर्पण के लिए और समय माँगा है.
https://www.bbc.com/hindi/international-47124473,वेनेज़ुएला के राष्ट्रपति मादुरो क्यों बोले- हम भिखारी नहीं,वेनेज़ुएला के राष्ट्रपति निकोलस मादुरो पर आम चुनाव कराने को लेकर अतंरराष्ट्रीय दबाव बढ़ता जा रहा है.
https://www.bbc.com/hindi/india/2013/05/130512_india_smartphone_market_vr,भारत में सस्ते स्मार्टफोन्स का चोखा धंधा,अनिमेष राय कोलकाता शहर में नौकरी करते हैं. 26 साल के इस नौजवान की पगार 13 हजार रुपए है और उन्होंने ढेर सारी खूबियों वाला एक स्मार्टफोन कुछ दिनों पहले ही खरीदा हैं.
https://www.bbc.com/hindi/india-45875865,आख़िर कब और कैसे अस्तित्व में आई विशाखा गाइडलाइन्स?,ट्विटर के ट्रेंड से निकलकर #MeToo अब आम लोगों की बातचीत का हिस्सा बन चुका है.
https://www.bbc.com/hindi/international/2016/02/160203_dawood_four_karachi_address_sh,ब्रितानी सूची में दाऊद के चार 'पाकिस्तानी पते',ब्रिटेन ने भारत के मोस्ट वॉन्टेड अंडरवर्ल्ड डॉन दाऊद इब्राहीम पर आर्थिक पाबंदी लगाते हुए उनकी संपत्ति क़ब्ज़े में लेने का फ़ैसला लिया है.
https://www.bbc.com/hindi/india/2014/09/140918_jharkhand_mid_day_meal_egg_vr,बच्चों को मिलने वाले अंडों पर किनकी नजर?,झारखंड में राज्य मंत्रिमंडल में लिए गए एक अहम फैसले के बाद भी सरकारी स्कूलों के बच्चों को हफ्ते में तीन दिन अंडे नहीं परोसे जा सके हैं.
https://www.bbc.com/hindi/india/2015/10/151025_kolkata_rally_town_tk,जहां एंबुलेंस बचती हैं रैलियों के रास्ते से,सुबह उठते ही अख़बार पढ़ना अब पल्टू दास की दिनचर्या में शामिल हो गया है. अब सवाल उठता है कि इसमें नई बात क्या है?
https://www.bbc.com/hindi/science/story/2005/08/050823_dvd_format,जारी है भविष्य की डीवीडी की लड़ाई,दुनिया की विशालतम इलेक्ट्रॉनिक्स कंपनियों तोशिबा और सोनी के बीच अगली पीढ़ी की डीवीडी के लिए एक फ़ॉर्मेट पर सहमति बनाने का प्रयास एक बार फिर नाकाम हो गया है.
https://www.bbc.com/hindi/international-45019913,अमरीका ने आईएमएफ़ को चेतावनी दी है कि वो पाकिस्तान को 'डॉलर' न दे,पाकिस्तान में चुनाव संपन्न हो गया है और जल्द ही पूर्व क्रिकेटर इमरान ख़ान प्रधानमंत्री की कुर्सी पर काबिज होंगे.
https://www.bbc.com/hindi/regionalnews/story/2005/03/050329_left_cpicpm,कम्युनिस्ट आंदोलन की एकता का संकट,भारत में यह राजनीतिक ध्रुवीकरण का युग है. इस प्रक्रिया में कम्युनिस्ट पार्टियाँ अपने लिए नए रास्ते तलाश रही हैं.
https://www.bbc.com/hindi/entertainment/story/2007/10/071004_britney_kids2,ब्रिटनी को अदालत से राहत नहीं मिली,अमेरिका के कैलिफ़ोर्निया राज्य के एक कोर्ट ने मशहूर गायिका ब्रिटनी स्पीयर्स के बच्चों को दोबारा उन्हें सौंपें जाने की माँग ठुकरा दी है. लेकिन उन्हें बच्चों से मिलने का अधिकार होगा.
